,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
3164,"frozenset({'Pets_group_Few pets', 'Age_group_Mid-Age'})","frozenset({'Commute_distance_Long', 'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.14625,0.1625,0.09375,0.6410256410256411,3.9447731755424065,1.0,0.069984375,2.3330357142857148,0.8743777452415812,0.43604651162790703,0.5713738997321087,0.608974358974359
2605,"frozenset({'Social drinker', 'Pets_group_Few pets', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Age_group_Mid-Age'})",0.0575,0.23375,0.0525,0.9130434782608695,3.906068356196233,1.0,0.03905937499999999,8.811874999999995,0.7893772893772892,0.21989528795811517,0.8865167742393076,0.5688212043710764
3300,"frozenset({'bmi_category_Overweight', 'Pets_group_Few pets', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Age_group_Mid-Age'})",0.06,0.23375,0.05375,0.8958333333333334,3.8324420677361855,1.0,0.039724999999999996,7.3560000000000025,0.7862444334487878,0.22395833333333331,0.8640565524741708,0.5628899286987522
3497,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Age_group_Mid-Age'})",0.05875,0.23375,0.0525,0.8936170212765958,3.822960518830356,1.0,0.038767187499999994,7.202750000000004,0.7845127426800733,0.21875,0.8611641386970256,0.5591079758789396
4917,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Education_High School', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Age_group_Mid-Age'})",0.05875,0.23375,0.0525,0.8936170212765958,3.822960518830356,1.0,0.038767187499999994,7.202750000000004,0.7845127426800733,0.21875,0.8611641386970256,0.5591079758789396
2629,"frozenset({'Commute_distance_Long', 'Social drinker', 'Pets_group_Few pets'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Age_group_Mid-Age'})",0.10625,0.23375,0.09375,0.8823529411764706,3.774771940861906,1.0,0.0689140625,6.513124999999999,0.8224708624708623,0.38071065989847713,0.8464638710296516,0.6417112299465241
4142,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Social drinker', 'Education_High School'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Age_group_Mid-Age'})",0.10625,0.23375,0.09375,0.8823529411764706,3.774771940861906,1.0,0.0689140625,6.513124999999999,0.8224708624708623,0.38071065989847713,0.8464638710296516,0.6417112299465241
2648,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.05875,0.23875,0.0525,0.8936170212765958,3.7428985184360037,1.0,0.0384734375,7.155750000000005,0.7785682666160754,0.21428571428571427,0.8602522446983196,0.5567561546173555
4189,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Education_High School', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.05875,0.23875,0.0525,0.8936170212765958,3.7428985184360037,1.0,0.0384734375,7.155750000000005,0.7785682666160754,0.21428571428571427,0.8602522446983196,0.5567561546173555
4192,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker', 'Education_High School'})",0.05875,0.23875,0.0525,0.8936170212765958,3.7428985184360037,1.0,0.0384734375,7.155750000000005,0.7785682666160754,0.21428571428571427,0.8602522446983196,0.5567561546173555
2630,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.10625,0.23875,0.09375,0.8823529411764706,3.6957191253464736,1.0,0.0683828125,6.470624999999998,0.816130536130536,0.373134328358209,0.8454554235487298,0.6375115491222667
4143,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Education_High School', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.10625,0.23875,0.09375,0.8823529411764706,3.6957191253464736,1.0,0.0683828125,6.470624999999998,0.816130536130536,0.373134328358209,0.8454554235487298,0.6375115491222667
4156,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker', 'Education_High School'})",0.10625,0.23875,0.09375,0.8823529411764706,3.6957191253464736,1.0,0.0683828125,6.470624999999998,0.816130536130536,0.373134328358209,0.8454554235487298,0.6375115491222667
2143,"frozenset({'Pets_group_Few pets', 'Social drinker', 'Education_High School'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Age_group_Mid-Age'})",0.1125,0.23375,0.09375,0.8333333333333333,3.5650623885918,1.0,0.067453125,4.5974999999999975,0.8107042253521128,0.3712871287128713,0.782490483958673,0.6172014260249554
2643,"frozenset({'Pets_group_No pets', 'Age_group_Senior', 'Commute_distance_Medium'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.06625,0.23875,0.05625,0.8490566037735849,3.5562580262767955,1.0,0.0404328125,5.043281250000001,0.7698051465119738,0.22613065326633167,0.8017163924776157,0.5423293490072113
4175,"frozenset({'Age_group_Senior', 'Pets_group_No pets', 'Education_High School', 'Commute_distance_Medium'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.06625,0.23875,0.05625,0.8490566037735849,3.5562580262767955,1.0,0.0404328125,5.043281250000001,0.7698051465119738,0.22613065326633167,0.8017163924776157,0.5423293490072113
4181,"frozenset({'Pets_group_No pets', 'Age_group_Senior', 'Commute_distance_Medium'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker', 'Education_High School'})",0.06625,0.23875,0.05625,0.8490566037735849,3.5562580262767955,1.0,0.0404328125,5.043281250000001,0.7698051465119738,0.22613065326633167,0.8017163924776157,0.5423293490072113
1723,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Age_group_Mid-Age'})",0.11375,0.23375,0.09375,0.8241758241758241,3.525885878827055,1.0,0.06716093749999999,4.3580468749999985,0.8083309826046073,0.36945812807881767,0.7705394116487101,0.6126226714462009
3162,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Education_High School'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Age_group_Mid-Age'})",0.11375,0.23375,0.09375,0.8241758241758241,3.525885878827055,1.0,0.06716093749999999,4.3580468749999985,0.8083309826046073,0.36945812807881767,0.7705394116487101,0.6126226714462009
973,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.11375,0.23875,0.09375,0.8241758241758241,3.4520453368620907,1.0,0.0665921875,4.329609374999999,0.801485660554772,0.3623188405797102,0.7690322813475522,0.6084229906219435
2203,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Education_High School'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.11375,0.23875,0.09375,0.8241758241758241,3.4520453368620907,1.0,0.0665921875,4.329609374999999,0.801485660554772,0.3623188405797102,0.7690322813475522,0.6084229906219435
2206,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker', 'Education_High School'})",0.11375,0.23875,0.09375,0.8241758241758241,3.4520453368620907,1.0,0.0665921875,4.329609374999999,0.801485660554772,0.3623188405797102,0.7690322813475522,0.6084229906219435
950,"frozenset({'Social drinker', 'Pets_group_Few pets'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Age_group_Mid-Age'})",0.1175,0.23375,0.09375,0.797872340425532,3.4133576060985327,1.0,0.066284375,3.790921052631581,0.8011709159584515,0.3640776699029126,0.7362118635243484,0.5994709295710547
2144,"frozenset({'Pets_group_Few pets', 'Education_High School', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.11625,0.23875,0.09375,0.8064516129032258,3.377807802736024,1.0,0.0659953125,3.933124999999999,0.7965487977369166,0.35885167464114837,0.7457492451930716,0.5995608849856443
3172,"frozenset({'Age_group_Senior', 'Commute_distance_Medium', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.06125,0.3,0.06125,1.0,3.3333333333333335,1.0,0.042874999999999996,inf,0.7456724367509986,0.20416666666666672,1.0,0.6020833333333333
3182,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.05875,0.3,0.05875,1.0,3.3333333333333335,1.0,0.041124999999999995,inf,0.743691899070385,0.1958333333333333,1.0,0.5979166666666667
4098,"frozenset({'Social drinker', 'Pets_group_Few pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.0525,0.3,0.0525,1.0,3.3333333333333335,1.0,0.03675,inf,0.7387862796833773,0.175,1.0,0.5875
4190,"frozenset({'Commute_distance_Long', 'Social drinker', 'Pets_group_Few pets', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.0525,0.3,0.0525,1.0,3.3333333333333335,1.0,0.03675,inf,0.7387862796833773,0.175,1.0,0.5875
4918,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.0525,0.3,0.0525,1.0,3.3333333333333335,1.0,0.03675,inf,0.7387862796833773,0.175,1.0,0.5875
5519,"frozenset({'Social drinker', 'Pets_group_Few pets', 'Age_group_Mid-Age', 'Commute_distance_Long', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.0525,0.3,0.0525,1.0,3.3333333333333335,1.0,0.03675,inf,0.7387862796833773,0.175,1.0,0.5875
2187,"frozenset({'Pets_group_No pets', 'Education_High School', 'Commute_distance_Medium'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.09625,0.23875,0.07375,0.7662337662337662,3.209356088937241,1.0,0.0507703125,3.2564583333333323,0.7617272663337787,0.2822966507177034,0.6929179195189046,0.5375671448969878
2172,"frozenset({'Social drinker', 'Pets_group_Few pets', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.0575,0.3,0.055,0.9565217391304347,3.1884057971014492,1.0,0.03775,16.09999999999997,0.7282372799614178,0.18181818181818182,0.937888198757764,0.5699275362318841
2606,"frozenset({'Pets_group_Few pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.07,0.23875,0.0525,0.7499999999999999,3.1413612565445024,1.0,0.0357875,3.0449999999999986,0.7329749103942653,0.20487804878048782,0.6715927750410507,0.48494764397905754
4100,"frozenset({'Pets_group_Few pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker', 'Education_High School'})",0.07,0.23875,0.0525,0.7499999999999999,3.1413612565445024,1.0,0.0357875,3.0449999999999986,0.7329749103942653,0.20487804878048782,0.6715927750410507,0.48494764397905754
1499,"frozenset({'bmi_category_Overweight', 'Pets_group_Few pets'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Age_group_Mid-Age'})",0.1025,0.23375,0.075,0.7317073170731707,3.1302986826659707,1.0,0.05104062499999999,2.856022727272727,0.7582636954503249,0.28708133971291866,0.6498627302749374,0.5262814660232163
1793,"frozenset({'bmi_category_Overweight', 'Education_High School', 'Pets_group_Few pets'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.0675,0.23875,0.05,0.7407407407407407,3.102579018809385,1.0,0.033884375,2.9362499999999994,0.7267426273458445,0.19512195121951217,0.6594295444870157,0.4750824122551871
1126,"frozenset({'Pets_group_Few pets', 'bmi_category_Obesity Class I'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.0875,0.3,0.08,0.9142857142857144,3.047619047619048,1.0,0.053750000000000006,8.166666666666673,0.7363013698630139,0.26016260162601634,0.8775510204081634,0.5904761904761905
1313,"frozenset({'Age_group_Senior', 'Commute_distance_Medium'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.11375,0.3,0.1025,0.901098901098901,3.0036630036630036,1.0,0.06837499999999999,7.07777777777777,0.752691871065396,0.32931726907630515,0.8587127158555729,0.6213827838827839
1337,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.11375,0.3,0.10125,0.8901098901098902,2.967032967032967,1.0,0.067125,6.370000000000003,0.7480541189991119,0.324,0.8430141287284146,0.6138049450549451
2145,"frozenset({'Social drinker', 'Pets_group_Few pets', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.10625,0.3,0.09375,0.8823529411764706,2.9411764705882355,1.0,0.061875,5.949999999999998,0.7384615384615384,0.3,0.8319327731092436,0.5974264705882353
2204,"frozenset({'Commute_distance_Long', 'Social drinker', 'Pets_group_Few pets'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.10625,0.3,0.09375,0.8823529411764706,2.9411764705882355,1.0,0.061875,5.949999999999998,0.7384615384615384,0.3,0.8319327731092436,0.5974264705882353
3163,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.10625,0.3,0.09375,0.8823529411764706,2.9411764705882355,1.0,0.061875,5.949999999999998,0.7384615384615384,0.3,0.8319327731092436,0.5974264705882353
4144,"frozenset({'Commute_distance_Long', 'Social drinker', 'Pets_group_Few pets', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.10625,0.3,0.09375,0.8823529411764706,2.9411764705882355,1.0,0.061875,5.949999999999998,0.7384615384615384,0.3,0.8319327731092436,0.5974264705882353
3178,"frozenset({'Pets_group_No pets', 'Age_group_Senior', 'Commute_distance_Medium'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.06625,0.3,0.05625,0.8490566037735849,2.8301886792452833,1.0,0.036375000000000005,4.637500000000001,0.6925479696564035,0.18145161290322584,0.784366576819407,0.5182783018867925
4176,"frozenset({'Pets_group_No pets', 'Social drinker', 'Age_group_Senior', 'Commute_distance_Medium'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.06625,0.3,0.05625,0.8490566037735849,2.8301886792452833,1.0,0.036375000000000005,4.637500000000001,0.6925479696564035,0.18145161290322584,0.784366576819407,0.5182783018867925
2154,"frozenset({'Social drinker', 'Age_group_Senior', 'Commute_distance_Medium'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.0725,0.3,0.06125,0.8448275862068966,2.8160919540229887,1.0,0.0395,4.511111111111111,0.6953077727047693,0.1967871485943775,0.7783251231527094,0.5244971264367816
1712,"frozenset({'Pets_group_Few pets', 'Age_group_Mid-Age', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.07,0.35625,0.07,1.0,2.807017543859649,1.0,0.045062500000000005,inf,0.6922043010752689,0.19649122807017544,1.0,0.5982456140350877
1727,"frozenset({'Age_group_Senior', 'Commute_distance_Medium', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.06125,0.35625,0.06125,1.0,2.807017543859649,1.0,0.0394296875,inf,0.6857523302263648,0.17192982456140352,1.0,0.5859649122807018
1730,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.05875,0.35625,0.05875,1.0,2.807017543859649,1.0,0.037820312499999995,inf,0.6839309428950863,0.16491228070175434,1.0,0.5824561403508772
2171,"frozenset({'Pets_group_Few pets', 'Social drinker', 'Education_High School', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.055,0.35625,0.055,1.0,2.807017543859649,1.0,0.03540625,inf,0.6812169312169312,0.1543859649122807,1.0,0.5771929824561404
2604,"frozenset({'Social drinker', 'Pets_group_Few pets', 'Age_group_Mid-Age', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0525,0.35625,0.0525,1.0,2.807017543859649,1.0,0.033796875,inf,0.679419525065963,0.14736842105263157,1.0,0.5736842105263158
2646,"frozenset({'Commute_distance_Long', 'Social drinker', 'Pets_group_Few pets', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0525,0.35625,0.0525,1.0,2.807017543859649,1.0,0.033796875,inf,0.679419525065963,0.14736842105263157,1.0,0.5736842105263158
3139,"frozenset({'Pets_group_Few pets', 'Education_High School', 'Age_group_Mid-Age', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0525,0.35625,0.0525,1.0,2.807017543859649,1.0,0.033796875,inf,0.679419525065963,0.14736842105263157,1.0,0.5736842105263158
3169,"frozenset({'Age_group_Senior', 'Education_High School', 'Commute_distance_Medium', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.06125,0.35625,0.06125,1.0,2.807017543859649,1.0,0.0394296875,inf,0.6857523302263648,0.17192982456140352,1.0,0.5859649122807018
3181,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Education_High School', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.05875,0.35625,0.05875,1.0,2.807017543859649,1.0,0.037820312499999995,inf,0.6839309428950863,0.16491228070175434,1.0,0.5824561403508772
3297,"frozenset({'bmi_category_Overweight', 'Pets_group_Few pets', 'Age_group_Mid-Age', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.05375,0.35625,0.05375,1.0,2.807017543859649,1.0,0.0346015625,inf,0.6803170409511229,0.15087719298245614,1.0,0.5754385964912281
3495,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Age_group_Mid-Age', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0525,0.35625,0.0525,1.0,2.807017543859649,1.0,0.033796875,inf,0.679419525065963,0.14736842105263157,1.0,0.5736842105263158
4093,"frozenset({'Education_High School', 'Social drinker', 'Pets_group_Few pets', 'Age_group_Mid-Age', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0525,0.35625,0.0525,1.0,2.807017543859649,1.0,0.033796875,inf,0.679419525065963,0.14736842105263157,1.0,0.5736842105263158
4185,"frozenset({'Education_High School', 'Social drinker', 'Pets_group_Few pets', 'Commute_distance_Long', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0525,0.35625,0.0525,1.0,2.807017543859649,1.0,0.033796875,inf,0.679419525065963,0.14736842105263157,1.0,0.5736842105263158
4477,"frozenset({'Social drinker', 'Pets_group_Few pets', 'Age_group_Mid-Age', 'Commute_distance_Long', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0525,0.35625,0.0525,1.0,2.807017543859649,1.0,0.033796875,inf,0.679419525065963,0.14736842105263157,1.0,0.5736842105263158
4913,"frozenset({'Education_High School', 'Pets_group_Few pets', 'Age_group_Mid-Age', 'Commute_distance_Long', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0525,0.35625,0.0525,1.0,2.807017543859649,1.0,0.033796875,inf,0.679419525065963,0.14736842105263157,1.0,0.5736842105263158
5509,"frozenset({'Education_High School', 'Social drinker', 'Pets_group_Few pets', 'Age_group_Mid-Age', 'Commute_distance_Long', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0525,0.35625,0.0525,1.0,2.807017543859649,1.0,0.033796875,inf,0.679419525065963,0.14736842105263157,1.0,0.5736842105263158
692,"frozenset({'Social drinker', 'Pets_group_Few pets'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.1175,0.3,0.09875,0.8404255319148937,2.801418439716312,1.0,0.0635,4.386666666666668,0.7286549288198801,0.30980392156862746,0.7720364741641338,0.5847960992907801
1794,"frozenset({'bmi_category_Overweight', 'Social drinker', 'Pets_group_Few pets'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.06125,0.3,0.05,0.8163265306122449,2.72108843537415,1.0,0.031625,3.8111111111111113,0.6737683089214381,0.16064257028112452,0.7376093294460642,0.49149659863945583
1501,"frozenset({'bmi_category_Overweight', 'Pets_group_Few pets', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.06,0.35625,0.0575,0.9583333333333334,2.690058479532164,1.0,0.036125000000000004,15.450000000000015,0.6683626271970399,0.1602787456445993,0.9352750809061487,0.5598684210526316
961,"frozenset({'Social drinker', 'Pets_group_Few pets', 'Absence_level_Low'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0575,0.35625,0.055,0.9565217391304347,2.684973302822273,1.0,0.034515624999999994,14.806249999999974,0.6658427779117433,0.15331010452961671,0.9324609539890246,0.5554538520213577
951,"frozenset({'Pets_group_Few pets', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.14625,0.23875,0.09375,0.6410256410256411,2.6849241508927375,1.0,0.058832812500000005,2.1206250000000004,0.7350512445095169,0.3218884120171674,0.5284409077512526,0.5168478990468519
2147,"frozenset({'Pets_group_Few pets', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker', 'Education_High School'})",0.14625,0.23875,0.09375,0.6410256410256411,2.6849241508927375,1.0,0.058832812500000005,2.1206250000000004,0.7350512445095169,0.3218884120171674,0.5284409077512526,0.5168478990468519
4111,"frozenset({'Absence_level_Moderate', 'Commute_distance_Long', 'Education_High School', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.09375,0.23875,0.06,0.64,2.680628272251309,1.0,0.037617187499999996,2.1145833333333335,0.6918103448275862,0.2201834862385321,0.5270935960591133,0.4456544502617801
2613,"frozenset({'Absence_level_Moderate', 'Commute_distance_Long', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker'})",0.0975,0.23875,0.06,0.6153846153846153,2.5775271848570274,1.0,0.036721875,1.9792499999999995,0.6781509695290859,0.2171945701357466,0.4947581154477705,0.4333467579540877
4115,"frozenset({'Absence_level_Moderate', 'Commute_distance_Long', 'Age_group_Mid-Age'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Social drinker', 'Education_High School'})",0.0975,0.23875,0.06,0.6153846153846153,2.5775271848570274,1.0,0.036721875,1.9792499999999995,0.6781509695290859,0.2171945701357466,0.4947581154477705,0.4333467579540877
410,"frozenset({'Pets_group_Few pets', 'bmi_category_Obesity Class I'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0875,0.35625,0.08,0.9142857142857144,2.566416040100251,1.0,0.048828125,7.510416666666674,0.6688784246575343,0.21993127147766325,0.866851595006935,0.5694235588972432
1124,"frozenset({'Pets_group_Few pets', 'bmi_category_Obesity Class I', 'Education_High School'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.0875,0.35625,0.08,0.9142857142857144,2.566416040100251,1.0,0.048828125,7.510416666666674,0.6688784246575343,0.21993127147766325,0.866851595006935,0.5694235588972432
680,"frozenset({'Social drinker', 'Commute_distance_Medium'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.1025,0.3,0.07875,0.7682926829268293,2.5609756097560976,1.0,0.048,3.0210526315789474,0.6791351638148296,0.24324324324324326,0.6689895470383276,0.5153963414634146
2188,"frozenset({'Social drinker', 'Pets_group_No pets', 'Commute_distance_Medium'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.09625,0.3,0.07375,0.7662337662337662,2.554112554112554,1.0,0.044875,2.994444444444443,0.67327753944253,0.22868217054263565,0.6660482374768089,0.5060335497835498
492,"frozenset({'Age_group_Senior', 'Commute_distance_Medium'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.11375,0.35625,0.1025,0.901098901098901,2.529400424137266,1.0,0.06197656249999999,6.5090277777777725,0.6822560115587051,0.27891156462585026,0.8463672250080015,0.5944090996722575
1310,"frozenset({'Age_group_Senior', 'Commute_distance_Medium', 'Education_High School'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.11375,0.35625,0.1025,0.901098901098901,2.529400424137266,1.0,0.06197656249999999,6.5090277777777725,0.6822560115587051,0.27891156462585026,0.8463672250080015,0.5944090996722575
3140,"frozenset({'Pets_group_Few pets', 'Age_group_Mid-Age', 'Absence_level_Low'})","frozenset({'Final_Cluster_Mid-Age Stable Employees', 'Education_High School'})",0.07,0.3,0.0525,0.7499999999999999,2.4999999999999996,1.0,0.0315,2.7999999999999985,0.6451612903225807,0.1653543307086614,0.6428571428571428,0.4624999999999999
498,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.11375,0.35625,0.10125,0.8901098901098902,2.498554077501446,1.0,0.060726562500000004,5.858125000000004,0.6767486809799926,0.2745762711864407,0.8292969166755574,0.5871602082128398
1334,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Education_High School'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.11375,0.35625,0.10125,0.8901098901098902,2.498554077501446,1.0,0.060726562500000004,5.858125000000004,0.6767486809799926,0.2745762711864407,0.8292969166755574,0.5871602082128398
1789,"frozenset({'bmi_category_Overweight', 'Social drinker', 'Education_High School', 'Pets_group_Few pets'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.05625,0.35625,0.05,0.888888888888889,2.4951267056530217,1.0,0.029960937500000003,5.793750000000004,0.6349337748344371,0.13793103448275862,0.8274002157497302,0.5146198830409356
949,"frozenset({'Social drinker', 'Pets_group_Few pets', 'Age_group_Mid-Age'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.10625,0.35625,0.09375,0.8823529411764706,2.4767801857585137,1.0,0.0558984375,5.471874999999999,0.667132867132867,0.2542372881355932,0.8172472872644203,0.5727554179566563
971,"frozenset({'Commute_distance_Long', 'Social drinker', 'Pets_group_Few pets'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.10625,0.35625,0.09375,0.8823529411764706,2.4767801857585137,1.0,0.0558984375,5.471874999999999,0.667132867132867,0.2542372881355932,0.8172472872644203,0.5727554179566563
1721,"frozenset({'Commute_distance_Long', 'Pets_group_Few pets', 'Age_group_Mid-Age'})",frozenset({'Final_Cluster_Mid-Age Stable Employees'}),0.10625,0.35625,0.09375,0.8823529411764706,2.4767801857585137,1.0,0.0558984375,5.471874999999999,0.667132867132867,0.2542372881355932,0.8172472872644203,0.5727554179566563
